,compactness,circularity,distance_circularity,radius_ratio,pr.axis_aspect_ratio,max.length_aspect_ratio,scatter_ratio,elongatedness,pr.axis_rectangularity,max.length_rectangularity,scaled_variance,scaled_variance.1,scaled_radius_of_gyration,scaled_radius_of_gyration.1,skewness_about,skewness_about.1,skewness_about.2,hollows_ratio
40,0.17225234472661824,0.5242732814234955,1.4066535973160985,1.4621490693586656,1.034600746706632,0.429012948238491,1.1022679599522236,-1.1516755792623934,0.9490663349307622,0.21038994149963003,1.290328149079039,1.0868682255202478,0.8537101659676967,0.3223069851971019,-0.25417748421586206,-0.4055619569295763,-0.488463442889636,-0.3680939498760532
41,-0.6967973838542163,-1.2769468322032134,-2.006144649010105,-1.9944672859663144,-1.6328318338615249,-1.5249787992006882,-1.5227659725366076,2.0863664941237094,-1.402150314024169,-1.378495969688402,-1.7480607263307266,-1.334397244982364,-1.5257693576184026,2.260917926986823,0.3936165429549712,0.3794901168412464,-1.634318947211534,-1.7302258627082392
42,0.04810238350078474,0.6880205644804691,0.3119824617020331,-0.9796808330268707,-1.2771741564524373,1.4060088219580806,-0.33234360780330047,0.27306293302749185,-0.22654198954670332,0.970291899024341,-0.32794418673703185,-0.4199525660989548,0.3592728623653903,0.48385789701291193,-0.25417748421586206,-0.854163141941475,-0.9795443733133066,-0.23188075859283463
43,-0.07604757772504878,-1.2769468322032134,-0.3963341554600092,0.47907469307357964,0.3232853918884569,-0.059484988621303816,-0.14920170553663784,-0.11550211577884051,-0.22654198954670332,-0.9640039928567415,0.10139337174478284,-0.19565481467472237,-1.0931367169663846,-0.8085493975135686,-0.47010882660613984,-0.6298625494355257,0.4936984179577051,0.1767588152568212
45,-0.07604757772504878,0.19677871530954846,-0.00997963700798613,-0.7259842197920098,-0.565858801634262,1.4060088219580806,-0.30181995742552337,0.27306293302749185,-0.22654198954670332,0.8321279067471209,-0.2618922546629065,-0.39119644412148913,0.45197985679082275,0.8069597206445321,-0.9019715113866954,-0.9663134381944497,-0.9795443733133066,-0.23188075859283463
46,-0.3243475001767158,-0.29446313386137213,-0.7826886739120322,-1.106529139644301,-1.0993453177478933,-0.059484988621303816,-1.1870058183810595,1.3092363965110447,-1.0102808725316803,-0.13502003919342043,-0.9554375414412226,-1.0698409227896797,-0.5677970818889341,-0.32389666206613843,-1.117902853776973,-0.517712253182551,0.16631113100859138,-0.23188075859283463
48,-0.5726474226283829,0.360525998366522,-0.07437205674998998,-0.6625600664832946,0.5011142305930006,1.4060088219580806,-0.39339090855885467,0.402584615962936,-0.22654198954670332,1.0393738951629512,-0.5921519150335333,-0.5004697076358587,0.4210775253156786,0.645408808828722,-0.038246141825584314,0.0430392280823224,-0.8158507298387497,-0.3680939498760532
49,-0.3243475001767158,0.033031432252574926,-0.20315689623399766,0.2570901564930763,-0.3880299629297183,0.429012948238491,-0.17972535591441494,-0.11550211577884051,-0.22654198954670332,0.0031439530837997537,-0.12978839051465585,-0.2014060390702155,0.1429565420393813,-1.616303956592619,-1.3338341961672509,-0.2934116606766016,1.639553922279603,1.675103919372226
50,-1.9382969961125516,-1.1131995491462399,-1.2334356121060592,-1.6773465194227382,-1.8106606725660686,-1.0364808623408934,-0.8207220138477341,0.7911496647692683,-0.6184114310391918,-1.2403319774111818,-0.8563596433300346,-0.8052846005969952,-0.8768203966403755,0.8069597206445321,-0.9019715113866954,-0.9663134381944497,-1.3069316602624204,-1.4577994801418022
51,-0.2001975389508823,-1.1131995491462399,-0.7182962541700284,0.19366600318436109,0.8567719080020882,-0.5479829254810986,-0.45443820931440887,0.27306293302749185,-0.6184114310391918,-1.0330859889953516,-0.22886628862584385,-0.4832160344493794,-1.3712577002426818,-0.32389666206613843,-0.47010882660613984,1.2766924868650438,0.002617487534034523,-0.09566756730961602
52,0.5447022284041187,1.6705042628223103,1.213476338090087,1.9061181425196723,1.5680872628202633,0.429012948238491,1.254886211841109,-1.2811972621978376,1.3409357764232508,1.3847838758560016,1.5875618434126029,1.2766586305715215,2.182510419398895,-0.0007948384345182635,-1.117902853776973,-0.7420128456885003,-0.16107615594052233,0.1767588152568212
53,0.9171521120816194,-0.4582104169183457,-1.297828031848063,0.2253780798387187,1.034600746706632,-1.0364808623408934,-0.6070564612032944,0.27306293302749185,-0.6184114310391918,-0.618594012163691,-0.6251778810705959,-0.5637331759862834,-0.28967609861263677,-1.1316512211451888,0.17768520056469345,-0.18126136442362695,2.1306348527032735,1.8113171106554444
54,0.9171521120816194,1.8342515458792839,1.4066535973160985,0.5424988463822948,-1.455002995156981,-1.0364808623408934,2.6894977795966333,-1.928805676875058,2.908413542393205,1.3847838758560016,2.875574518858047,2.9732698272419973,1.7189754472717327,1.7762651915393926,-0.25417748421586206,1.5009930793709931,-1.4706253037369772,-1.5940126714250207
55,0.04810238350078474,-1.4406941152601869,-1.0402583528800478,-0.5357117598658641,-0.032372285520630706,-0.059484988621303816,-1.095434867247728,1.1797147135756008,-1.0102808725316803,-0.8949219967181314,-1.1205673716265359,-1.000826230043762,-1.7111833464692674,-1.616303956592619,0.609547885345249,-1.0784637344474244,1.9669412092287166,1.675103919372226
56,0.42055226717828526,-0.1307158508043986,0.8915142393800677,0.859619612925871,0.3232853918884569,0.429012948238491,0.4917949523966814,-0.633588847520617,0.5571968934382737,-0.27318403147064063,0.4646789981524722,0.41972619564304364,-0.28967609861263677,-0.9701003093293787,-0.47010882660613984,-0.517712253182551,0.33000477448314824,0.4491851978232584
57,-0.5726474226283829,0.360525998366522,0.11880520247602155,-1.106529139644301,-1.0993453177478933,1.4060088219580806,-0.36286725818107757,0.402584615962936,-0.22654198954670332,0.8321279067471209,-0.6251778810705959,-0.4889672588448725,0.050249547613948856,0.3223069851971019,-0.25417748421586206,-0.4055619569295763,-1.1432380167878635,-0.5043071411592719
58,1.6620518794366204,1.3430096967083631,1.3422611775740947,1.684133605939169,0.8567719080020882,1.4060088219580806,1.224362561463332,-1.1516755792623934,1.3409357764232508,1.0393738951629512,1.1251983188937256,1.2306488354075764,1.162733480719138,-0.9701003093293787,-1.3338341961672509,-1.3027643269533737,0.33000477448314824,0.7216115803896956
59,-1.0692472675317168,-0.9494522660892663,-0.91147351339604,-1.5504982128053078,-1.6328318338615249,-1.5249787992006882,-1.2480531191366138,1.5682797623819331,-1.0102808725316803,-0.8949219967181314,-1.318723167848912,-1.1388556155355973,-1.0004297225409522,0.48385789701291193,0.3936165429549712,-0.517712253182551,-1.1432380167878635,-1.185373097575365
60,1.1654520345332864,0.8517678475374426,1.0202990788640753,1.3987249160499504,0.3232853918884569,0.429012948238491,0.7359841554188983,-0.8926322133915052,0.5571968934382737,0.901209902885731,0.8609905905972243,0.7360435373951664,0.32837053089024615,-1.2932021329609988,-0.25417748421586206,-0.854163141941475,1.475860278805046,1.1302511542393514
61,-2.062446957338385,-1.1131995491462399,-1.2334356121060592,-1.043104986335586,-0.3880299629297183,-1.5249787992006882,-1.1870058183810595,1.438758079446489,-1.0102808725316803,-1.2403319774111818,-1.4178010659601,-1.1043482691626385,-1.0931367169663846,1.1300615442761521,1.47327325490636,0.9402415981061198,-0.9795443733133066,-1.185373097575365
62,0.29640230595245176,-0.7857049830322927,-0.7826886739120322,-1.51878613615095,-1.9884895112706125,-0.059484988621303816,-0.9733402657366197,1.1797147135756008,-1.0102808725316803,-0.4804300198864709,-0.8563596433300346,-0.9778213324617894,-1.0931367169663846,1.2916124560919624,0.8254792277355267,0.0430392280823224,-0.9795443733133066,-1.7302258627082392
63,-1.317547189983384,-0.4582104169183457,-1.0402583528800478,-0.377151376594076,1.034600746706632,-0.5479829254810986,-0.5765328108255173,0.5321062988983801,-0.6184114310391918,-0.27318403147064063,-0.46004805088528256,-0.6097429711502285,-0.4750900874635016,0.9685106324603422,-0.47010882660613984,-1.190614030700399,-1.1432380167878635,-1.0491599062921462
64,-0.07604757772504878,0.033031432252574926,0.24759004196002926,1.0498920728520167,1.3902584241157196,-0.5479829254810986,0.4612713020189043,-0.7631105304560611,0.5571968934382737,-0.20410203533203053,0.49770496418953486,0.48298966399346815,0.2665658679399579,-0.0007948384345182635,-1.3338341961672509,-0.9663134381944497,0.8210857049068188,0.1767588152568212
65,-0.5726474226283829,-0.6219576999753192,-0.46072657520201304,-0.789408373100725,-0.9215164790433497,-0.5479829254810986,-0.6986274123366257,0.6616279818338242,-0.6184114310391918,-0.7567580044409112,-0.5921519150335333,-0.7017625614781187,-0.5677970818889341,0.645408808828722,2.5529299668577488,-0.854163141941475,-0.8158507298387497,-1.0491599062921462
66,-1.565847112435051,-0.29446313386137213,-0.91147351339604,-1.3602257528791621,-0.7436876403388059,-0.059484988621303816,-0.6070564612032944,0.6616279818338242,-0.6184114310391918,-0.13502003919342043,-0.6251778810705959,-0.6672552151051598,-0.07335977828662772,-0.0815702943424233,-0.038246141825584314,0.6037907093471958,-1.634318947211534,-1.5940126714250207
67,0.5447022284041187,1.6705042628223103,1.213476338090087,1.6207094526304537,1.3902584241157196,1.4060088219580806,1.7127409675077656,-1.4107189451332818,1.7328052179157394,2.0756038372421024,1.4224320132272896,1.7770151529794247,1.2863428066197147,0.3223069851971019,-0.038246141825584314,0.15518952433529706,-0.32476979941507916,-0.09566756730961602
68,-0.9450973063058834,-0.1307158508043986,-0.2675493159760015,-0.12345476335921507,1.2124295854111757,0.429012948238491,-0.8207220138477341,0.6616279818338242,-1.0102808725316803,-0.06593804305481034,-0.6582038471076586,-0.7707772542240363,-0.10426210976177187,-0.32389666206613843,-1.117902853776973,-0.18126136442362695,0.16631113100859138,0.7216115803896956
69,0.5447022284041187,0.6880205644804691,0.11880520247602155,1.6207094526304537,2.2794026176384388,-0.5479829254810986,0.6444132042855669,-0.8926322133915052,0.5571968934382737,0.4176359299154603,0.6628347943748483,0.684282517835728,1.0700264862937057,0.3223069851971019,-0.47010882660613984,-0.6298625494355257,0.9847793483813756,-0.09566756730961602
70,0.29640230595245176,1.6705042628223103,1.0202990788640753,-0.2185909933222879,-1.2771741564524373,0.9175108850982858,1.4075044637299947,-1.2811972621978376,-0.22654198954670332,1.8683578488262722,1.2573021830419764,1.4031855672723705,1.4408544639954355,0.645408808828722,-0.6860401689964176,-0.7420128456885003,-0.6521570863641929,-0.3680939498760532
71,0.42055226717828526,2.3254933950502044,1.6642232762841138,1.8744060658653148,1.5680872628202633,1.4060088219580806,1.6822173171299886,-1.4107189451332818,1.7328052179157394,2.628259806350983,1.2242762170049135,1.6849955626515345,1.3481474695700029,-0.32389666206613843,0.8254792277355267,1.3888427831180186,-0.488463442889636,0.3129720065400398
72,-0.2001975389508823,-0.9494522660892663,0.5695521406700484,0.7327713063084406,0.14545655318391307,-0.059484988621303816,0.21708209899668746,-0.5040671645851729,0.16532745194578521,-0.7567580044409112,0.2665232019300962,0.15516987345035918,-0.7223087392646548,-0.8085493975135686,-0.6860401689964176,1.1645421906120692,0.4936984179577051,0.585398389106477
73,-2.559046802241719,-1.2769468322032134,-1.8773598095260977,-1.8041948260401686,-1.2771741564524373,-1.0364808623408934,-1.3091004198921679,1.8273231282528213,-1.0102808725316803,-1.378495969688402,-1.7480607263307266,-1.2193727570725013,-0.8459180651652314,1.6147142797235825,-1.117902853776973,0.26733982058827177,-2.1253998776352043,-1.5940126714250207
74,-0.5726474226283829,-0.4582104169183457,0.4407673011860408,-0.6625600664832946,-0.032372285520630706,1.4060088219580806,-0.5460091604477402,0.402584615962936,-0.6184114310391918,-0.20410203533203053,-0.5921519150335333,-0.5809868491727628,-0.351480761562925,-0.0007948384345182635,1.0414105701258045,1.1645421906120692,-0.32476979941507916,0.4491851978232584
75,0.9171521120816194,1.3430096967083631,1.3422611775740947,1.113316226160732,0.3232853918884569,0.429012948238491,0.7970314561744525,-0.8926322133915052,0.5571968934382737,0.970291899024341,0.7288867264489736,0.7590484349771389,1.1009288177688499,-0.6469984856977585,-0.25417748421586206,-0.854163141941475,0.33000477448314824,0.3129720065400398
76,-0.3243475001767158,-0.9494522660892663,0.054412782734017714,0.06681769656693062,-0.2102011242251745,-0.059484988621303816,0.09498749748557903,-0.37454548164972873,0.16532745194578521,-0.9640039928567415,0.29954916796715886,0.03439416114500324,-0.6914064077895107,-0.0007948384345182635,-1.3338341961672509,-0.2934116606766016,-0.16107615594052233,-0.23188075859283463
77,-0.9450973063058834,-0.7857049830322927,-1.297828031848063,-0.8845446030637978,0.14545655318391307,-0.5479829254810986,-0.5765328108255173,0.5321062988983801,-0.6184114310391918,-1.0330859889953516,-0.7572817452188466,-0.6269966443367079,-0.04245744681148358,-0.0815702943424233,-0.9019715113866954,-1.0784637344474244,-1.4706253037369772,-1.4577994801418022
78,1.2896019957591198,1.1792624136513896,0.76272939989606,-0.02831853339614222,0.8567719080020882,-1.5249787992006882,1.193838911085555,-1.2811972621978376,1.3409357764232508,0.901209902885731,1.290328149079039,1.3054147525489872,1.3481474695700029,0.645408808828722,1.0414105701258045,-0.9663134381944497,0.6573920614322619,-0.6405203324424904
80,-0.8209473450800499,0.19677871530954846,-0.7182962541700284,-0.28201514663100313,0.8567719080020882,-1.0364808623408934,-0.5460091604477402,0.402584615962936,-0.6184114310391918,-0.13502003919342043,-0.42702208484821985,-0.5522307271952971,0.45197985679082275,0.1607560733812918,-0.9019715113866954,-1.4149146232063483,-0.488463442889636,-0.776733523725709
81,0.6688521896299523,1.0155151305944161,0.6339445604120523,1.113316226160732,0.6789430692975444,-1.5249787992006882,1.224362561463332,-1.2811972621978376,1.3409357764232508,0.7630459106085108,1.4554579792643523,1.3341708745264529,1.2245381436694265,0.9685106324603422,-0.25417748421586206,-0.18126136442362695,0.33000477448314824,-0.9129467150089277
82,0.04810238350078474,-1.4406941152601869,-0.91147351339604,-1.2968015995704467,-1.2771741564524373,-0.5479829254810986,-1.2785767695143908,1.438758079446489,-1.0102808725316803,-1.1021679851339616,-1.0875414055894732,-1.1331043911401042,-1.8038903408946998,-0.9701003093293787,-1.117902853776973,-1.190614030700399,0.9847793483813756,0.04054562397360258
83,-1.814147034886718,-0.7857049830322927,-0.13876447649199383,-1.106529139644301,-1.0993453177478933,-0.5479829254810986,-0.6681037619588487,0.7911496647692683,-0.6184114310391918,-0.8949219967181314,-0.5260999829594079,-0.7362699078510775,-0.9386250595906638,0.645408808828722,0.3936165429549712,1.9495942643828919,-1.3069316602624204,-0.3680939498760532
